index,order_requests,city_x,date,language,mobile,avatar_id,hotel_id,stock,group,brand,parking,pool,children_policy
1864,225,2,0,6.0,0,45,454,0,2,1,1,0,0
1865,225,2,0,6.0,0,45,609,0,1,1,1,0,0
1866,225,2,0,6.0,0,45,673,0,3,3,0,0,0
1867,225,2,0,6.0,0,45,710,0,1,2,0,0,0
1868,225,2,0,6.0,0,45,836,0,3,3,1,0,0
1869,225,2,0,6.0,0,45,915,0,1,3,1,0,0
1870,226,8,0,6.0,1,74,395,0,1,3,0,0,0
1871,226,8,0,6.0,1,74,488,0,1,3,1,1,1
1872,226,8,0,6.0,1,74,811,0,2,1,1,0,0
1873,227,4,4,6.0,0,263,46,4,1,3,0,0,0
1874,227,4,4,6.0,0,263,321,4,1,3,0,0,0
1875,227,4,4,6.0,0,263,399,4,1,1,1,1,0
1876,227,4,4,6.0,0,263,423,4,1,3,0,0,0
1877,227,4,4,6.0,0,263,440,2,2,1,1,0,0
1878,227,4,4,6.0,0,263,489,4,1,3,0,1,0
1879,227,4,4,6.0,0,263,702,5,1,1,0,1,0
1880,227,4,4,6.0,0,263,787,2,2,1,0,0,0
1881,227,4,4,6.0,0,263,987,0,1,3,1,0,0
1882,228,0,18,11.0,0,440,22,16,3,2,1,0,0
1883,228,0,18,11.0,0,440,30,19,1,2,1,0,0
1884,228,0,18,11.0,0,440,140,12,2,1,0,0,0
1885,228,0,18,11.0,0,440,169,13,1,3,0,0,0
1886,228,0,18,11.0,0,440,410,14,1,2,0,0,0
1887,228,0,18,11.0,0,440,441,25,3,3,0,0,0
1888,228,0,18,11.0,0,440,455,18,3,2,0,0,0
1889,228,0,18,11.0,0,440,529,37,1,3,1,0,1
1890,228,0,18,11.0,0,440,591,38,1,3,0,0,0
1891,228,0,18,11.0,0,440,658,18,1,2,1,0,0
1892,228,0,18,11.0,0,440,715,18,3,2,0,0,0
1893,229,2,6,3.0,0,309,131,8,1,3,1,1,0
1894,229,2,6,3.0,0,309,258,7,1,3,0,0,1
1895,229,2,6,3.0,0,309,265,11,1,3,0,1,0
1896,229,2,6,3.0,0,309,370,6,3,3,0,0,0
1897,229,2,6,3.0,0,309,418,0,2,1,1,0,0
1898,229,2,6,3.0,0,309,454,2,2,1,1,0,0
1899,229,2,6,3.0,0,309,609,4,1,1,1,0,0
1900,229,2,6,3.0,0,309,673,7,3,3,0,0,0
1901,229,2,6,3.0,0,309,710,0,1,2,0,0,0
1902,229,2,6,3.0,0,309,836,5,3,3,1,0,0
1903,229,2,6,3.0,0,309,915,0,1,3,1,0,0
1904,230,5,3,11.0,0,121,459,3,3,2,0,0,0
1905,230,5,3,11.0,0,121,470,2,0,0,0,0,0
1906,230,5,3,11.0,0,121,653,2,1,1,1,0,0
1907,230,5,3,11.0,0,121,799,0,3,3,1,0,0
1908,231,3,6,6.0,1,240,0,8,3,3,1,0,1
1909,231,3,6,6.0,1,240,17,3,1,3,0,0,0
1910,231,3,6,6.0,1,240,56,6,3,3,1,1,0
1911,231,3,6,6.0,1,240,71,7,1,3,1,1,1
1912,231,3,6,6.0,1,240,162,11,1,3,1,1,0
1913,231,3,6,6.0,1,240,323,10,1,2,1,1,0
1914,231,3,6,6.0,1,240,415,3,2,1,1,0,0
1915,231,3,6,6.0,1,240,421,4,2,1,0,0,0
1916,231,3,6,6.0,1,240,526,6,1,3,0,0,0
1917,231,3,6,6.0,1,240,540,11,1,3,1,1,0
1918,231,3,6,6.0,1,240,582,5,3,3,0,1,0
1919,231,3,6,6.0,1,240,827,0,3,3,1,0,0
1920,232,8,1,6.0,1,76,395,0,1,3,0,0,0
1921,232,8,1,6.0,1,76,488,1,1,3,1,1,1
1922,232,8,1,6.0,1,76,811,0,2,1,1,0,0
1923,233,6,39,6.0,1,421,106,104,1,1,1,0,0
1924,233,6,39,6.0,1,421,134,42,3,3,1,0,0
1925,233,6,39,6.0,1,421,209,102,0,0,1,0,0
1926,234,4,2,5.0,0,259,46,2,1,3,0,0,0
1927,234,4,2,5.0,0,259,321,2,1,3,0,0,0
1928,234,4,2,5.0,0,259,399,1,1,1,1,1,0
1929,234,4,2,5.0,0,259,423,2,1,3,0,0,0
1930,234,4,2,5.0,0,259,440,1,2,1,1,0,0
1931,234,4,2,5.0,0,259,489,2,1,3,0,1,0
1932,234,4,2,5.0,0,259,702,2,1,1,0,1,0
1933,234,4,2,5.0,0,259,787,1,2,1,0,0,0
1934,234,4,2,5.0,0,259,987,0,1,3,1,0,0
1935,235,2,0,1.0,0,297,131,0,1,3,1,1,0
1936,235,2,0,1.0,0,297,258,0,1,3,0,0,1
1937,235,2,0,1.0,0,297,265,5,1,3,0,1,0
1938,235,2,0,1.0,0,297,370,3,3,3,0,0,0
1939,235,2,0,1.0,0,297,418,0,2,1,1,0,0
1940,235,2,0,1.0,0,297,454,0,2,1,1,0,0
1941,235,2,0,1.0,0,297,609,0,1,1,1,0,0
1942,235,2,0,1.0,0,297,673,0,3,3,0,0,0
1943,235,2,0,1.0,0,297,710,0,1,2,0,0,0
1944,235,2,0,1.0,0,297,836,0,3,3,1,0,0
1945,235,2,0,1.0,0,297,915,0,1,3,1,0,0
1946,236,5,1,8.0,1,370,459,1,3,2,0,0,0
1947,236,5,1,8.0,1,370,470,1,0,0,0,0,0
1948,236,5,1,8.0,1,370,653,1,1,1,1,0,0
1949,236,5,1,8.0,1,370,799,0,3,3,1,0,0
1950,237,2,21,6.0,0,429,75,17,2,1,0,0,0
1951,237,2,21,6.0,0,429,120,20,3,2,1,0,0
1952,237,2,21,6.0,0,429,164,26,3,2,1,0,0
1953,237,2,21,6.0,0,429,233,21,1,1,0,0,0
1954,237,2,21,6.0,0,429,252,33,1,3,1,1,0
1955,237,2,21,6.0,0,429,284,21,3,2,1,0,1
1956,237,2,21,6.0,0,429,297,45,1,2,1,1,0
1957,237,2,21,6.0,0,429,351,12,0,0,0,0,0
1958,237,2,21,6.0,0,429,370,15,3,3,0,0,0
1959,237,2,21,6.0,0,429,737,52,1,2,0,0,0
1960,237,2,21,6.0,0,429,845,46,1,3,0,0,0
1961,237,2,21,6.0,0,429,915,13,1,3,1,0,0
1962,237,2,21,6.0,0,429,939,40,1,3,1,1,0
1963,238,5,19,6.0,0,623,262,18,2,1,1,0,0
1964,238,5,19,6.0,0,623,764,9,0,0,0,0,0
1965,238,5,19,6.0,0,623,799,10,3,3,1,0,0
1966,238,5,19,6.0,0,623,871,22,3,2,0,0,0
1967,238,5,19,6.0,0,623,899,19,1,2,0,0,0
1968,239,6,36,5.0,0,544,106,84,1,1,1,0,0
1969,239,6,36,5.0,0,544,134,34,3,3,1,0,0
1970,239,6,36,5.0,0,544,209,84,0,0,1,0,0
1971,240,6,21,6.0,1,415,81,28,2,1,0,0,0
1972,240,6,21,6.0,1,415,282,20,3,2,0,0,0
1973,241,0,16,3.0,0,690,22,13,3,2,1,0,0
1974,241,0,16,3.0,0,690,30,15,1,2,1,0,0
1975,241,0,16,3.0,0,690,140,8,2,1,0,0,0
1976,241,0,16,3.0,0,690,169,11,1,3,0,0,0
1977,241,0,16,3.0,0,690,410,13,1,2,0,0,0
1978,241,0,16,3.0,0,690,441,22,3,3,0,0,0
1979,241,0,16,3.0,0,690,455,16,3,2,0,0,0
1980,241,0,16,3.0,0,690,529,29,1,3,1,0,1
1981,241,0,16,3.0,0,690,591,29,1,3,0,0,0
1982,241,0,16,3.0,0,690,658,15,1,2,1,0,0
1983,241,0,16,3.0,0,690,715,15,3,2,0,0,0
1984,242,3,39,6.0,1,491,238,104,2,1,1,0,0
1985,242,3,39,6.0,1,491,301,80,0,0,0,0,0
1986,242,3,39,6.0,1,491,305,101,1,2,1,0,0
1987,242,3,39,6.0,1,491,449,141,3,3,1,0,0
1988,242,3,39,6.0,1,491,474,102,1,1,0,0,0
1989,242,3,39,6.0,1,491,484,80,2,1,0,0,0
1990,242,3,39,6.0,1,491,509,40,0,0,0,0,0
1991,242,3,39,6.0,1,491,647,81,2,1,1,0,0
1992,242,3,39,6.0,1,491,992,41,1,3,0,0,0
1993,243,7,6,8.0,1,352,26,4,1,2,1,0,0
1994,243,7,6,8.0,1,352,263,2,2,1,1,0,0
1995,243,7,6,8.0,1,352,456,4,3,2,1,0,0
1996,243,7,6,8.0,1,352,699,0,2,1,1,0,0
1997,244,7,39,6.0,1,477,68,104,1,2,1,0,1
1998,244,7,39,6.0,1,477,231,42,0,0,1,0,0
1999,244,7,39,6.0,1,477,278,40,0,0,0,0,0
2000,244,7,39,6.0,1,477,292,136,3,3,0,0,0
2001,244,7,39,6.0,1,477,446,39,0,0,1,0,0
2002,244,7,39,6.0,1,477,494,143,1,3,0,0,0
2003,244,7,39,6.0,1,477,703,100,3,2,1,0,0
2004,244,7,39,6.0,1,477,962,81,0,0,0,0,0
2005,245,3,3,6.0,0,107,0,4,3,3,1,0,1
2006,245,3,3,6.0,0,107,17,1,1,3,0,0,0
2007,245,3,3,6.0,0,107,56,2,3,3,1,1,0
2008,245,3,3,6.0,0,107,71,3,1,3,1,1,1
2009,245,3,3,6.0,0,107,162,5,1,3,1,1,0
2010,245,3,3,6.0,0,107,323,4,1,2,1,1,0
2011,245,3,3,6.0,0,107,415,1,2,1,1,0,0
2012,245,3,3,6.0,0,107,421,1,2,1,0,0,0
2013,245,3,3,6.0,0,107,526,3,1,3,0,0,0
2014,245,3,3,6.0,0,107,540,5,1,3,1,1,0
2015,245,3,3,6.0,0,107,582,2,3,3,0,1,0
2016,245,3,3,6.0,0,107,827,0,3,3,1,0,0
2017,246,0,3,7.0,1,192,30,0,1,2,1,0,0
2018,246,0,3,7.0,1,192,77,3,1,3,0,1,0
2019,246,0,3,7.0,1,192,88,0,2,1,0,0,0
2020,246,0,3,7.0,1,192,166,2,2,1,0,0,0
2021,246,0,3,7.0,1,192,169,3,1,3,0,0,0
2022,246,0,3,7.0,1,192,212,2,3,3,0,1,0
2023,246,0,3,7.0,1,192,253,3,1,3,0,1,2
2024,246,0,3,7.0,1,192,346,2,1,1,1,0,0
2025,246,0,3,7.0,1,192,430,4,3,3,0,0,0
2026,246,0,3,7.0,1,192,465,3,1,3,1,1,0
2027,246,0,3,7.0,1,192,529,2,1,3,1,0,1
2028,246,0,3,7.0,1,192,625,2,3,3,1,0,0
2029,246,0,3,7.0,1,192,685,2,1,3,0,0,1
2030,246,0,3,7.0,1,192,918,3,1,3,1,1,0
2031,247,4,6,1.0,0,393,46,6,1,3,0,0,0
2032,247,4,6,1.0,0,393,321,6,1,3,0,0,0
2033,247,4,6,1.0,0,393,399,6,1,1,1,1,0
2034,247,4,6,1.0,0,393,423,6,1,3,0,0,0
2035,247,4,6,1.0,0,393,440,3,2,1,1,0,0
2036,247,4,6,1.0,0,393,489,7,1,3,0,1,0
2037,247,4,6,1.0,0,393,702,8,1,1,0,1,0
2038,247,4,6,1.0,0,393,787,2,2,1,0,0,0
2039,247,4,6,1.0,0,393,987,1,1,3,1,0,0
2040,248,3,2,11.0,0,105,0,2,3,3,1,0,1
2041,248,3,2,11.0,0,105,17,1,1,3,0,0,0
2042,248,3,2,11.0,0,105,56,1,3,3,1,1,0
2043,248,3,2,11.0,0,105,71,2,1,3,1,1,1
2044,248,3,2,11.0,0,105,162,3,1,3,1,1,0
2045,248,3,2,11.0,0,105,323,2,1,2,1,1,0
2046,248,3,2,11.0,0,105,415,1,2,1,1,0,0
2047,248,3,2,11.0,0,105,421,1,2,1,0,0,0
2048,248,3,2,11.0,0,105,526,2,1,3,0,0,0
2049,248,3,2,11.0,0,105,540,3,1,3,1,1,0
2050,248,3,2,11.0,0,105,582,1,3,3,0,1,0
2051,248,3,2,11.0,0,105,827,0,3,3,1,0,0
2052,249,6,4,6.0,0,39,160,1,0,0,1,0,0
2053,249,6,4,6.0,0,39,389,0,1,2,0,0,0
2054,249,6,4,6.0,0,39,491,3,1,3,0,0,0
2055,249,6,4,6.0,0,39,754,4,1,3,1,0,0
2056,250,0,18,2.0,0,692,22,16,3,2,1,0,0
2057,250,0,18,2.0,0,692,30,19,1,2,1,0,0
2058,250,0,18,2.0,0,692,140,12,2,1,0,0,0
2059,250,0,18,2.0,0,692,169,13,1,3,0,0,0
2060,250,0,18,2.0,0,692,410,14,1,2,0,0,0
2061,250,0,18,2.0,0,692,441,25,3,3,0,0,0
2062,250,0,18,2.0,0,692,455,18,3,2,0,0,0
2063,250,0,18,2.0,0,692,529,37,1,3,1,0,1
2064,250,0,18,2.0,0,692,591,38,1,3,0,0,0
2065,250,0,18,2.0,0,692,658,18,1,2,1,0,0
2066,250,0,18,2.0,0,692,715,18,3,2,0,0,0
2067,251,5,16,6.0,0,494,262,13,2,1,1,0,0
2068,251,5,16,6.0,0,494,764,4,0,0,0,0,0
2069,251,5,16,6.0,0,494,799,7,3,3,1,0,0
2070,251,5,16,6.0,0,494,871,12,3,2,0,0,0
2071,251,5,16,6.0,0,494,899,16,1,2,0,0,0
2072,252,1,15,6.0,1,521,367,7,3,3,0,0,0
2073,252,1,15,6.0,1,521,720,19,1,2,0,0,2
2074,252,1,15,6.0,1,521,831,7,0,0,1,0,0
2075,252,1,15,6.0,1,521,855,17,3,3,0,0,0
2076,253,7,40,11.0,0,730,68,110,1,2,1,0,1
2077,253,7,40,11.0,0,730,231,45,0,0,1,0,0
2078,253,7,40,11.0,0,730,278,43,0,0,0,0,0
2079,253,7,40,11.0,0,730,292,148,3,3,0,0,0
2080,253,7,40,11.0,0,730,446,42,0,0,1,0,0
2081,253,7,40,11.0,0,730,494,150,1,3,0,0,0
2082,253,7,40,11.0,0,730,703,108,3,2,1,0,0
2083,253,7,40,11.0,0,730,962,86,0,0,0,0,0
2084,254,7,18,5.0,1,594,372,14,1,2,0,0,0
2085,254,7,18,5.0,1,594,426,12,2,1,0,0,0
2086,254,7,18,5.0,1,594,494,23,1,3,0,0,0
2087,254,7,18,5.0,1,594,652,18,2,1,1,0,0
2088,254,7,18,5.0,1,594,672,17,1,3,1,0,0
2089,254,7,18,5.0,1,594,703,18,3,2,1,0,0
2090,254,7,18,5.0,1,594,890,0,3,3,1,0,0
2091,254,7,18,5.0,1,594,943,29,1,1,0,0,0
2092,255,8,2,11.0,1,330,395,0,1,3,0,0,0
2093,255,8,2,11.0,1,330,488,2,1,3,1,1,1
2094,255,8,2,11.0,1,330,811,0,2,1,1,0,0
2095,256,5,6,11.0,1,128,459,6,3,2,0,0,0
2096,256,5,6,11.0,1,128,470,5,0,0,0,0,0
2097,256,5,6,11.0,1,128,653,6,1,1,1,0,0
2098,256,5,6,11.0,1,128,799,0,3,3,1,0,0
2099,257,7,5,6.0,0,97,26,4,1,2,1,0,0
2100,257,7,5,6.0,0,97,263,2,2,1,1,0,0
2101,257,7,5,6.0,0,97,456,4,3,2,1,0,0
2102,257,7,5,6.0,0,97,699,0,2,1,1,0,0
2103,258,6,0,6.0,0,31,160,0,0,0,1,0,0
2104,258,6,0,6.0,0,31,389,0,1,2,0,0,0
2105,258,6,0,6.0,0,31,491,0,1,3,0,0,0
2106,258,6,0,6.0,0,31,754,0,1,3,1,0,0
2107,259,1,19,7.0,1,651,367,12,3,3,0,0,0
2108,259,1,19,7.0,1,651,720,35,1,2,0,0,2
2109,259,1,19,7.0,1,651,831,8,0,0,1,0,0
2110,259,1,19,7.0,1,651,855,27,3,3,0,0,0
2111,260,6,3,7.0,1,164,160,1,0,0,1,0,0
2112,260,6,3,7.0,1,164,389,0,1,2,0,0,0
2113,260,6,3,7.0,1,164,491,2,1,3,0,0,0
2114,260,6,3,7.0,1,164,754,3,1,3,1,0,0
2115,261,1,3,2.0,0,401,122,4,1,3,0,1,1
2116,261,1,3,2.0,0,401,124,3,1,3,0,0,0
2117,261,1,3,2.0,0,401,319,5,1,2,1,0,0
2118,261,1,3,2.0,0,401,350,3,1,2,1,1,0
2119,261,1,3,2.0,0,401,385,3,1,3,0,0,0
2120,261,1,3,2.0,0,401,514,3,1,3,0,0,0
2121,261,1,3,2.0,0,401,519,2,3,3,0,0,0
2122,261,1,3,2.0,0,401,624,2,1,1,0,1,0
2123,261,1,3,2.0,0,401,655,3,1,3,0,0,1
2124,261,1,3,2.0,0,401,894,3,1,2,1,0,2
2125,262,7,20,,0,722,372,16,1,2,0,0,0
2126,262,7,20,,0,722,426,16,2,1,0,0,0
2127,262,7,20,,0,722,494,27,1,3,0,0,0
2128,262,7,20,,0,722,652,22,2,1,1,0,0
2129,262,7,20,,0,722,672,22,1,3,1,0,0
2130,262,7,20,,0,722,703,21,3,2,1,0,0
2131,262,7,20,,0,722,890,4,3,3,1,0,0
2132,262,7,20,,0,722,943,35,1,1,0,0,0
2133,263,2,37,6.0,0,433,7,37,0,0,0,0,0
2134,263,2,37,6.0,0,433,108,39,0,0,0,0,0
2135,263,2,37,6.0,0,433,164,86,3,2,1,0,0
2136,263,2,37,6.0,0,433,310,94,0,0,0,0,0
2137,263,2,37,6.0,0,433,370,38,3,3,0,0,0
2138,263,2,37,6.0,0,433,439,70,2,1,1,0,0
2139,263,2,37,6.0,0,433,483,36,0,0,0,0,0
2140,263,2,37,6.0,0,433,800,37,0,0,0,0,0
2141,263,2,37,6.0,0,433,915,39,1,3,1,0,0
2142,263,2,37,6.0,0,433,966,35,0,0,0,0,0
2143,264,7,4,6.0,0,221,26,3,1,2,1,0,0
2144,264,7,4,6.0,0,221,263,2,2,1,1,0,0
2145,264,7,4,6.0,0,221,456,2,3,2,1,0,0
2146,264,7,4,6.0,0,221,699,0,2,1,1,0,0
2147,265,8,15,7.0,0,577,161,27,2,1,1,0,0
2148,265,8,15,7.0,0,577,187,18,1,2,1,1,0
2149,265,8,15,7.0,0,577,279,6,0,0,1,0,0
2150,265,8,15,7.0,0,577,395,4,1,3,0,0,0
2151,265,8,15,7.0,0,577,488,16,1,3,1,1,1
2152,265,8,15,7.0,0,577,811,25,2,1,1,0,0
2153,265,8,15,7.0,0,577,935,5,3,3,0,0,0
2154,265,8,15,7.0,0,577,954,15,1,1,1,0,0
2155,265,8,15,7.0,0,577,974,15,1,1,1,0,0
2156,266,0,20,11.0,1,442,22,19,3,2,1,0,0
2157,266,0,20,11.0,1,442,30,24,1,2,1,0,0
2158,266,0,20,11.0,1,442,140,15,2,1,0,0,0
2159,266,0,20,11.0,1,442,169,16,1,3,0,0,0
2160,266,0,20,11.0,1,442,410,16,1,2,0,0,0
2161,266,0,20,11.0,1,442,441,28,3,3,0,0,0
2162,266,0,20,11.0,1,442,455,22,3,2,0,0,0
2163,266,0,20,11.0,1,442,529,48,1,3,1,0,1
2164,266,0,20,11.0,1,442,591,46,1,3,0,0,0
2165,266,0,20,11.0,1,442,658,22,1,2,1,0,0
2166,266,0,20,11.0,1,442,715,20,3,2,0,0,0
2167,267,0,39,11.0,0,449,83,100,3,2,0,0,0
2168,267,0,39,11.0,0,449,283,83,0,0,1,0,0
2169,267,0,39,11.0,0,449,482,41,1,3,1,0,0
2170,267,0,39,11.0,0,449,507,78,2,1,0,0,0
2171,267,0,39,11.0,0,449,674,78,1,2,0,0,0
2172,267,0,39,11.0,0,449,679,103,1,1,1,0,0
2173,267,0,39,11.0,0,449,788,101,0,0,1,0,0
2174,267,0,39,11.0,0,449,867,82,0,0,1,0,0
2175,268,2,19,6.0,1,427,75,14,2,1,0,0,0
2176,268,2,19,6.0,1,427,120,18,3,2,1,0,0
2177,268,2,19,6.0,1,427,164,20,3,2,1,0,0
2178,268,2,19,6.0,1,427,233,19,1,1,0,0,0
2179,268,2,19,6.0,1,427,252,26,1,3,1,1,0
2180,268,2,19,6.0,1,427,284,19,3,2,1,0,1
2181,268,2,19,6.0,1,427,297,35,1,2,1,1,0
2182,268,2,19,6.0,1,427,351,9,0,0,0,0,0
2183,268,2,19,6.0,1,427,370,13,3,3,0,0,0
2184,268,2,19,6.0,1,427,737,46,1,2,0,0,0
2185,268,2,19,6.0,1,427,845,38,1,3,0,0,0
2186,268,2,19,6.0,1,427,915,11,1,3,1,0,0
2187,268,2,19,6.0,1,427,939,31,1,3,1,1,0
2188,269,5,36,7.0,0,628,683,88,1,1,0,0,0
2189,269,5,36,7.0,0,628,799,39,3,3,1,0,0
2190,269,5,36,7.0,0,628,852,35,3,3,1,0,0
2191,270,1,16,7.0,0,648,367,8,3,3,0,0,0
2192,270,1,16,7.0,0,648,720,21,1,2,0,0,2
2193,270,1,16,7.0,0,648,831,8,0,0,1,0,0
2194,270,1,16,7.0,0,648,855,18,3,3,0,0,0
2195,271,6,3,6.0,1,38,160,1,0,0,1,0,0
2196,271,6,3,6.0,1,38,389,0,1,2,0,0,0
2197,271,6,3,6.0,1,38,491,2,1,3,0,0,0
2198,271,6,3,6.0,1,38,754,3,1,3,1,0,0
2199,272,5,15,6.0,0,619,262,12,2,1,1,0,0
2200,272,5,15,6.0,0,619,764,2,0,0,0,0,0
2201,272,5,15,6.0,0,619,799,6,3,3,1,0,0
2202,272,5,15,6.0,0,619,871,9,3,2,0,0,0
2203,272,5,15,6.0,0,619,899,15,1,2,0,0,0
2204,273,0,19,11.0,0,693,22,18,3,2,1,0,0
2205,273,0,19,11.0,0,693,30,22,1,2,1,0,0
2206,273,0,19,11.0,0,693,140,13,2,1,0,0,0
2207,273,0,19,11.0,0,693,169,15,1,3,0,0,0
2208,273,0,19,11.0,0,693,410,15,1,2,0,0,0
2209,273,0,19,11.0,0,693,441,27,3,3,0,0,0
2210,273,0,19,11.0,0,693,455,20,3,2,0,0,0
2211,273,0,19,11.0,0,693,529,42,1,3,1,0,1
2212,273,0,19,11.0,0,693,591,42,1,3,0,0,0
2213,273,0,19,11.0,0,693,658,20,1,2,1,0,0
2214,273,0,19,11.0,0,693,715,19,3,2,0,0,0
2215,274,8,15,11.0,0,451,161,27,2,1,1,0,0
2216,274,8,15,11.0,0,451,187,18,1,2,1,1,0
2217,274,8,15,11.0,0,451,279,6,0,0,1,0,0
2218,274,8,15,11.0,0,451,395,4,1,3,0,0,0
2219,274,8,15,11.0,0,451,488,16,1,3,1,1,1
2220,274,8,15,11.0,0,451,811,25,2,1,1,0,0
2221,274,8,15,11.0,0,451,935,5,3,3,0,0,0
2222,274,8,15,11.0,0,451,954,15,1,1,1,0,0
2223,274,8,15,11.0,0,451,974,15,1,1,1,0,0
2224,275,2,37,7.0,0,559,7,37,0,0,0,0,0
2225,275,2,37,7.0,0,559,108,39,0,0,0,0,0
2226,275,2,37,7.0,0,559,164,86,3,2,1,0,0
2227,275,2,37,7.0,0,559,310,94,0,0,0,0,0
2228,275,2,37,7.0,0,559,370,38,3,3,0,0,0
2229,275,2,37,7.0,0,559,439,70,2,1,1,0,0
2230,275,2,37,7.0,0,559,483,36,0,0,0,0,0
2231,275,2,37,7.0,0,559,800,37,0,0,0,0,0
2232,275,2,37,7.0,0,559,915,39,1,3,1,0,0
2233,275,2,37,7.0,0,559,966,35,0,0,0,0,0
2234,276,2,5,4.0,1,308,131,6,1,3,1,1,0
2235,276,2,5,4.0,1,308,258,6,1,3,0,0,1
2236,276,2,5,4.0,1,308,265,10,1,3,0,1,0
2237,276,2,5,4.0,1,308,370,5,3,3,0,0,0
2238,276,2,5,4.0,1,308,418,0,2,1,1,0,0
2239,276,2,5,4.0,1,308,454,2,2,1,1,0,0
2240,276,2,5,4.0,1,308,609,4,1,1,1,0,0
2241,276,2,5,4.0,1,308,673,6,3,3,0,0,0
2242,276,2,5,4.0,1,308,710,0,1,2,0,0,0
2243,276,2,5,4.0,1,308,836,4,3,3,1,0,0
2244,276,2,5,4.0,1,308,915,0,1,3,1,0,0
2245,277,3,3,4.0,1,360,0,4,3,3,1,0,1
2246,277,3,3,4.0,1,360,17,1,1,3,0,0,0
2247,277,3,3,4.0,1,360,56,2,3,3,1,1,0
2248,277,3,3,4.0,1,360,71,3,1,3,1,1,1
2249,277,3,3,4.0,1,360,162,5,1,3,1,1,0
2250,277,3,3,4.0,1,360,323,4,1,2,1,1,0
2251,277,3,3,4.0,1,360,415,1,2,1,1,0,0
2252,277,3,3,4.0,1,360,421,1,2,1,0,0,0
2253,277,3,3,4.0,1,360,526,3,1,3,0,0,0
2254,277,3,3,4.0,1,360,540,5,1,3,1,1,0
2255,277,3,3,4.0,1,360,582,2,3,3,0,1,0
2256,277,3,3,4.0,1,360,827,0,3,3,1,0,0
2257,278,5,3,4.0,1,374,459,3,3,2,0,0,0
2258,278,5,3,4.0,1,374,470,2,0,0,0,0,0
2259,278,5,3,4.0,1,374,653,2,1,1,1,0,0
2260,278,5,3,4.0,1,374,799,0,3,3,1,0,0
2261,279,6,4,3.0,1,292,160,1,0,0,1,0,0
2262,279,6,4,3.0,1,292,389,0,1,2,0,0,0
2263,279,6,4,3.0,1,292,491,3,1,3,0,0,0
2264,279,6,4,3.0,1,292,754,4,1,3,1,0,0
2265,280,6,40,7.0,1,548,106,112,1,1,1,0,0
2266,280,6,40,7.0,1,548,134,44,3,3,1,0,0
2267,280,6,40,7.0,1,548,209,108,0,0,1,0,0
2268,281,6,35,7.0,1,543,106,79,1,1,1,0,0
2269,281,6,35,7.0,1,543,134,31,3,3,1,0,0
2270,281,6,35,7.0,1,543,209,78,0,0,1,0,0
2271,282,2,4,9.0,0,305,131,5,1,3,1,1,0
2272,282,2,4,9.0,0,305,258,4,1,3,0,0,1
2273,282,2,4,9.0,0,305,265,9,1,3,0,1,0
2274,282,2,4,9.0,0,305,370,5,3,3,0,0,0
2275,282,2,4,9.0,0,305,418,0,2,1,1,0,0
2276,282,2,4,9.0,0,305,454,2,2,1,1,0,0
2277,282,2,4,9.0,0,305,609,3,1,1,1,0,0
2278,282,2,4,9.0,0,305,673,4,3,3,0,0,0
2279,282,2,4,9.0,0,305,710,0,1,2,0,0,0
2280,282,2,4,9.0,0,305,836,3,3,3,1,0,0
2281,282,2,4,9.0,0,305,915,0,1,3,1,0,0
2282,283,1,18,5.0,1,650,367,11,3,3,0,0,0
2283,283,1,18,5.0,1,650,720,30,1,2,0,0,2
2284,283,1,18,5.0,1,650,831,8,0,0,1,0,0
2285,283,1,18,5.0,1,650,855,23,3,3,0,0,0
2286,284,1,39,1.0,1,785,43,105,0,0,1,0,0
2287,284,1,39,1.0,1,785,194,42,0,0,0,0,0
2288,284,1,39,1.0,1,785,249,106,0,0,0,0,0
2289,284,1,39,1.0,1,785,744,104,2,1,0,0,0
2290,284,1,39,1.0,1,785,830,82,0,0,0,0,0
2291,284,1,39,1.0,1,785,951,85,0,0,1,0,0
2292,284,1,39,1.0,1,785,952,40,0,0,0,0,0
2293,284,1,39,1.0,1,785,981,43,3,3,0,0,0
2294,284,1,39,1.0,1,785,995,141,1,1,0,0,0
2295,285,1,3,6.0,1,276,122,4,1,3,0,1,1
2296,285,1,3,6.0,1,276,124,3,1,3,0,0,0
2297,285,1,3,6.0,1,276,319,5,1,2,1,0,0
2298,285,1,3,6.0,1,276,350,3,1,2,1,1,0
2299,285,1,3,6.0,1,276,385,3,1,3,0,0,0
2300,285,1,3,6.0,1,276,514,3,1,3,0,0,0
2301,285,1,3,6.0,1,276,519,2,3,3,0,0,0
2302,285,1,3,6.0,1,276,624,2,1,1,0,1,0
2303,285,1,3,6.0,1,276,655,3,1,3,0,0,1
2304,285,1,3,6.0,1,276,894,3,1,2,1,0,2
2305,286,2,0,8.0,1,298,131,0,1,3,1,1,0
2306,286,2,0,8.0,1,298,258,0,1,3,0,0,1
2307,286,2,0,8.0,1,298,265,5,1,3,0,1,0
2308,286,2,0,8.0,1,298,370,3,3,3,0,0,0
2309,286,2,0,8.0,1,298,418,0,2,1,1,0,0
2310,286,2,0,8.0,1,298,454,0,2,1,1,0,0
2311,286,2,0,8.0,1,298,609,0,1,1,1,0,0
2312,286,2,0,8.0,1,298,673,0,3,3,0,0,0
2313,286,2,0,8.0,1,298,710,0,1,2,0,0,0
